ceapp_id_supplier,ceapp_id_supplier_site,ceapp_supplier_name,ceapp_supplier_site_name
17,2765,Arevipharma,Arevipharma GmbH
1294,2230,Hubei Yitai Pharmaceutical,"Hubei Yitai Pharmaceutical Co. , Ltd."
117,4108,MSN Laboratories,MSN Laboratories Private Limited - Formulation Div II - Site Kothur
190,388,Synthon,Synthon Hispania S.L.
2298,3311,Prespack,Prespack sp. z o.o.
94,196,Labor LS SE,Labor LS SE & Co. KG
2816,4143,SOMA,SOMA GmbH
2814,4141,SERICHIM,SERICHIM
2817,4144,ABLE PACKAGING GROUP,ABLE PACKAGING
2821,4148,BLD Pharmatech,BLD Pharmatech
2825,4156,Laboratoire Aguettant,Laboratoire Aguettant
490,4152,Ingredion,Ingredion Incorporated - Site Illinois
274,662,trans-o-flex,trans-o-flex Express GmbH - Site Weinheim
1124,2032,Panpharma,Panpharma GmbH
2828,4159,ASO International Manila,Aso Philippines
288,4168,SEFAR Pharma,SEFAR AG
304,4181,Kuehne + Nagel,Kuehne & Nagel S.A.
1851,4176,CycloLab,Cyclolab Limited
2836,4177,Niche Science & Technology Ltd.,Niche Science & Technology Ltd. - GB
2039,4209,Lee Pharma,Lee Pharma Limited - Andhra pradesh site
1823,4200,Celanese,Celanese Chemicals Mexico
2850,4201,Nitrochemie,Nitrochemie Aschau
1199,4197,Hebei Jiheng Pharmaceutical,Hebei Jiheng Pharmaceutical Co. Ltd.
2844,4189,Grand Plast,Grand Plast
2851,4202,CUP Laboratorien Dr. Freitag,CUP Laboratorien Dr. Freitag
766,1618,Alcion Packaging Solutions,Alcion Plasticos S.L
989,1865,Anqiu Lu'an Pharmaceutical,"Anqiu Lu'an Pharmaceutical Co., Ltd."
43,4233,Lonza,Lonza Livingston
2863,4228,VALARY LAB PVT LTD,VALARY LAB PVT LTD
116,4231,Merck,Merck Millipore Ltd.
830,4230,BioChem,BioChemLabor für biologische und chemische Analytik GmbH
314,4220,Aptar,Aptar Stelmi
399,4243,Givaudan,Givaudan Schweiz
2873,4247,Vivatis Pharma GmbH,VIVATIS PHARMA GmbH
123,4245,Eurofins,Eurofins Tech Service
2875,4249,FERTIN PHARMA A/S,FERTIN PHARMA A/S
197,1048,Gerresheimer,Gerresheimer Moulded Glass GmbH - Site Tettau
135,4266,Pall Corporation,Pall USA
2878,4255,PendoTECH,PendoTECH Mexico
466,4268,Nouryon Chemicals,Nouryon Chemicals Finland Oy
150,4283,Seqens,Seqens - VILLENEUVE LA GARENNE
527,4260,Stepan Company,Stepan
3,4275,ACG,ACG DO BRASIL S.A.
283,4293,Sri Krishna Pharmaceuticals,Sri Krishna Pharmaceuticals - A-34 & A-35 - Telangana
2897,4298,VICTORY CHEMICALS LTD,VICTORY CHEMICALS
407,4311,I.F.F. International Flavors & Fragrances,International Flavors & Fragrances Inc. IFF - Plaquemine
632,4307,Akums Lifesciences,Akum Lifescience Ltd. - Malik Plant
308,4306,Daikyo Seiko,"Daikyo Seiko, Ltd"
528,4284,STERIS,STERIS Applied Sterilization Technologies
2903,4305,Hebei Yuxing Bio-Engineering Co,Hebei Yuxing Bio-Engineering Co
2909,4314,"Hubei Sanjing Bio-Tech Co., Ltd",Hubei Sanjing Bio-Tech Co
351,4331,Air Liquide,Air Liquide Industries Belgium
2920,4327,ANETT,anett
272,654,VWR International,VWR International Europe BV
2936,4350,Andani Pharmachem,Andani
3,4339,ACG,ACG Pharmapack Private Limited - MAHARASHTRA
2930,4343,Lemon Biotechnology,Lemon Biotechnology
255,4341,BASF,BASF Advanced Chemicals Co. Ltd.
501,4354,Rakshit Drugs,RAKSHIT DRUGS PRIVATE LIMITED
2948,4367,Yoshino Kogyosho,Yoshino Kogyosho
2941,4358,WORLD COURIER France,WORLD COURIER France
2955,4375,Aktoğ,Aktoğ
2968,4395,Shandong Anxin Pharmaceutical Co.,Shandong Anxin Pharmaceutical Co.
2975,4405,"SHANDONG BINZHOU ZHIYUAN BIOTECNOLOGY CO., LTD","SHANDONG BINZHOU ZHIYUAN BIOTECNOLOGY CO., LTD"
1969,3111,Innova Pharmactive,Innova Pharmactive Pvt. Ltd.
116,1165,Merck,MilliporeSigma - Site Rockville
116,235,Merck,Merck Germany - Site Darmstadt
157,3128,Polpharma Group,Ipochem Ltd
1786,2845,Conformat,Conformat SA
291,730,Recordati,"Recordati Industria Chimica E Farmaceutica, SpA - Site Campoverde"
213,370,Spectral Service,Spectral Service AG
888,1754,Scularie,Flörke Production SRL
2458,3519,Simagec,Sima Pharma SAS
179,353,Shree Mahadev Intermediate,Shree Mahadev Intermediate
435,1131,Grifols,"Laboratorios Grifols, S.A."
2655,3886,Cronos Peace Naturals Project,The Peace Naturals Project
311,811,Shijiazhuang Pharma Group,"CSPC Zhongnuo Pharmaceutical Shijiazhuang Co., Ltd."
323,863,Almelo Private,Almelo Private Limited - Unit I
276,672,Rommelag,Thermo-Pack Kunststoff-Folien GmbH
821,1678,Laboratorios Best Medical,Best Medical Diet S.L.
1422,2369,Sichuan Long March Pharmaceutical,Sichuan Long March Pharmaceutical Co. Ltd.
1891,2971,Osmopharm,Osmopharm S.A.
268,618,West Pharmaceutical Services,West Pharmaceutical Products Ireland Ltd.
2033,3146,Jungbunzlauer,Jungbunzlauer Austria AG
1995,3101,IMI Fabi,IMI Fabi LLC - Site Benwood
145,1220,Perlen Packaging,Perlen Packaging Brazil Ltda. - Site Anápolis
1768,2824,Clinical Research Education and Services,Clinical Research Education & Services Srl
525,1321,SQM,SQM - Site Pedro de Valdivia
370,2742,Dow Chemical,Angus Chemical Company - Site Sterlington
353,920,Alkali Metals,Alkali Metals Ltd. - Site Hyderabad
123,280,Eurofins,Eurofins Inpac Medizintechnik
981,1853,Amedcon Healthcare Manufacturing,"Amedcon Medical Technology (Shenzhen) Co., Ltd."
2508,3729,Steba France,Steba France SAS
1353,2290,Cosmos Chem Group,Maanshan Cosmos Chemical Co. Ltd.
1148,2066,Polytec Kunststoffverarbeitung,Polytec Kunststoffverarbeitung GmbH & Co.KG
2625,3846,ISOR,ISOR
262,557,DHL,DHL Freight Cold Chain Belgium
1603,2582,Mipharm,Mipharm S.p.A.
292,736,Oximio,Oximio Limited Kenia
421,1105,JRS Pharma,JRS Pharma US - Site Cedar Rapids I
2169,3296,Microsize,Microsize LLC Powdersize Plant
910,1774,Mitsubishi Chemical Holdings America,"Gelest, Inc"
72,3346,Jubilant Generics,PSI Supply NV
49,115,CPL Sachse,"Chemisch-Pharmazeutisches Labor, Rolf Sachse GmbH"
233,1363,UQUIFA,"Uquifa - Union Quimico Farmaceutica, S.A. - Site Sant Celoni"
1412,2359,Zhejiang Jingxin Pharmaceutical,Zhejiang Jingxin Pharmaceutical Co Ltd
863,1720,Boston Oncology,Boston Oncology Arabia
987,1863,Koyo Enterprise,Anhui Koyo (Group) Co. Ltd.
2579,3825,THC Quota,THC Quota
1173,2098,Dijia Pharmaceutical Group,Dijia Pharmaceutical Group
1375,2316,Porton Pharma Solutions,Porton Pharma Solutions Ltd.
1441,2393,Katwijk Chemie,Katwijk Chemie BV
116,757,Merck,Merck Schuchardt oHG
572,1406,Wanbury Limited,Wanbury Limited - Site Iragavaram
670,1521,Eagle Chemical,Eagle Chemical Works
1792,2851,Industrias Plásticas Triana,"Industrias Plásticas Triana, S.A."
1868,2947,Omnisal,Omnisal GmbH
310,807,Dachser,Dachser SE - Site Frankfurt am Main
1309,3030,Jiangsu Baozong & Baoda Pharmachem,Jiangsu Baozong & Baoda Pharmachem Co Ltd
334,884,Benzo Chem Industries,Benzo Chem Industries Pvt. Ltd - Site Ambernath
551,1382,Westlake Corp.,"Westlake Vinnolit, Werk Gendorf"
1670,2697,AbbVie,AbbVie Inc. Headquarters
567,1398,WestRock,Westrock UK - Site Bourne
592,1433,CSL Behring,Vifor International AG
2262,3458,Gruppo Sapio,Sapio Produzione Idrogeno Ossigeno S.r.l.
2176,3330,ProAmpac Flexibles,ProAmpac Flexibles GmbH
2114,3309,Taiyō Nissan,Nippon Gases Operations Ravenna SRL
318,847,Albéa,Albéa Poland Sp. z o.o. Tubes Oddzial w Łodzi
611,1452,ACM Pharma,ACM Pharma Bellegarde
2214,3372,R-Pharm,R-Pharm Germany GmbH
198,1784,Glenmark Life Sciences,Glenmark Life Sciences Limited - Site Dahej
550,1379,Ypsomed,Ypsomed AG - Site Solothurn
1143,2060,Polirom Packaging,Polirom Packaging Srl
203,462,Health Logistics,Health Logistics GmbH
237,3665,Zach System,"Zach System - Ranipet, Vellore District, Tamil Nadu"
650,1497,DongBang Future Tech & Life,DongBang Future Tech and Life CO Site 2
1557,2532,Zhejiang Starry Pharmaceutical,Zhejiang Starry Pharmaceutical Co. Ltd.
149,344,SGS Pharma,SGS Analytics Germany GmbH
487,1239,H. Lundbeck,H. Lundbeck A/S - Site Valby
1407,2353,Shanghai New Hualian Pharmaceutical,"Shanghai New Hualian Pharmaceutical Co., Ltd"
1648,2659,Corbion,"Purac Bioquimica, S.A."
1861,2936,Bordas,Destilaciones Bordas Chinchurreta SA
1197,2124,Hebei First Rubber Medical Technology,"Hebei First Rubber Medical Technology Co., Ltd"
741,1592,Farma Trejd,Farma Trejd DOOEL
1882,3564,Sotax,SPS Pharma Services
259,533,Catalent,Catalent CTS (Edinburgh) Ltd.
873,1731,Polaris AI Pharma,"Estech Pharma Co., Ltd"
481,1228,Dishman Carbogen Amcis,Dishman Carbogen Amcis Limited - Site Lodariyal
363,954,D.O.G.,D.O.G. Packaging GmbH & Co. KG - Site Darmstadt
354,922,ALSCO Uniforms,ALSCO Italia Srl - Site Oricola
502,1279,Renata Limited,Renata Limited - Site Rajendrapur
1837,2896,A. Costantino,Costantino and C. S.p.A.
1453,2406,Kistler Gruppe,Kistler AG
2111,3298,NewAge Industries,"NewAge Industries, Inc"
2432,3628,Zeria Pharmaceutical,Tillotts Pharma AG
1262,2189,UltraPure International,Hitma UltraPure International BV
2658,3889,Veramed London,Veramed London
2225,3393,Rhein-Plast,Rhein-Plast GmbH
1165,3883,Chongqing Chunrui Medicine Chemical,Chongqing Chunrui Medical And Chemical Industrial
1624,2556,Melinta Therapeutics,Melinta Therapeutics LLC - Site New Jersey
2536,3772,Signa,"Signa, S.A. de C.V."
2219,3383,RATTPACK,RATTPACK & Co OG
1122,2409,KLK Oleo,KLK Emmerich GmbH
573,1409,Wacker Chemie,Wacker Chemie Germany - Site Burghausen
311,810,Shijiazhuang Pharma Group,"CSPC Weisheng Pharmaceutical Shijizhuang Co., Ltd."
2152,3237,Montavit,Pharmazeutische Fabrik Montavit GmbH
350,1276,Recipharm,Recipharm Italia - Site Paderno Dugnano
93,562,Dr. Reddy’s Laboratories,Dr. Reddy's Laboratories Ltd - CTO III
2516,3740,Infectopharm Arzneimittel und Consilium,Infectopharm Arzneimittel und Consilium
75,174,Datwyler,Datwyler Pharma Packaging Italy
291,729,Recordati,Recordati Basel - Site Basel II
964,1836,Avra Labs,Avra Laboratories Pvt Ltd
2306,3467,SAVA Healthcare,SC Rompharm Company SRL
428,1122,Labiana,Labiana Life Sciences S.A. - Site Terrassa
851,1709,BioStata,BioStata ApS
1648,2658,Corbion,Purac Biochem BV
1728,3308,Batterjee Pharmaceutical Factory,Batterjee Pharmaceutical Factory Jeddah
507,1288,SaniSure,"SaniSure, Inc. - Site Camarillo"
2233,3404,Roche Hermanos,Roche Hermanos SA
71,159,Kern Pharma,Kern Pharma
1004,1885,Verisfield,Verisfield
2027,3713,JOMA Packaging,JOMA Packaging Bosnia
1509,2471,Wuhan Grand Hoyo,"Wuhan Grand Hoyo Co., Ltd.- Site Ezhou"
965,1837,AWK Verschlüsse,AWK Verschlüsse GmbH & Co. KG
202,398,Teva FDF,TEVA Merckle GmbH
390,3796,Thermo Fisher Scientific,Life Technologies Corp - Site Miami
775,3490,Sequent Scientific Limited,Sequent Scientific Ltd
142,299,PanGas AG,Pangas Ag
453,1159,Medigraph Pharmaceuticals,Medigraph Pharmaceuticals Pvt. Ltd - Plot No J-46/57
303,783,Lek Pharmaceuticals d.d.,Lek Pharmaceuticals d.d. - Site Lendava
2203,3362,Qosina Corp,Qosina Corp
362,3831,Cytiva,CYTIVA (GE HEALTHCARE LIFESCIENCES)
1260,2200,HSWT Pharma,HSWT France SAS
170,3436,Compagnie de Saint-Gobain,Saint-Gobain Performance Plastics Inc.
831,1688,Bio Synth,Biochemical and Synthetic Products Private Limited
1018,1901,Fareva Holding,Valdepharm SA
53,121,Insud Pharma,Quimica sintetica
469,1202,OCASA Life Sciences,OCASA Chile
2000,3106,InnoChem,InnoChem GmbH
1747,2801,CFS Europe,CFS Europe SPA
135,616,Pall Corporation,Pall Corporation - Site Newquay
1144,2061,Polskie Zioła,Polskie Zioła Sp. z o.o.
983,1858,Anhui Bayi Chemical,Anhui Bayi Chemical Co. Ltd.
1206,2135,Giflor Closure Technologies,Giflor S.r.l.
2351,3498,Seven Star Pharmaceutical,"Seven Star Pharmaceutical Co, Ltd"
70,1116,K+S AG,K+S Minerals and Agriculture GmbH - Site Heringen
462,1186,Newchem,Newchem SpA - Site Pavia
1295,2231,Huizhou Jinghao Medical Technology,"Huizhou Jinghao Medical Technology Co., Ltd"
2337,3479,SMC,"Scientific Molding Corporation, Ltd."
1984,3090,ICROM,ICROM S.R.L. - Site Concorezzo
2373,3543,Sophim,Sophim SAS
997,1874,Apex Chem,Apex Chem 	Changzhou Apex Biopharmacuetical Research Institute
202,467,Teva FDF,Balkanpharma Dupnitsa AD
1151,2071,Pharmaceutical Product Development,PPD Development US L.P. - Site Wilmington
338,894,Bolloré Logistics,Bolloré Logistics France - Site Ergué-Gabéric
256,516,Becton Dickinson,"Becton Dickinson de Mexico, S.A. de C.V."
230,1949,Trifarma,Trifarma S.p.A. - Site Rozzano
149,350,SGS Pharma,"SGS-CSTC Standards Technical Services Co., Ltd. - Site Drug Lab"
36,94,BrüggemannAlcohol,BruggemannAlcohol Wittenberg GmbH
943,1813,ASiRAL,Asiral GmbH & Co. KG
518,1310,China National Pharmaceutical Group,Sinopharm Weiqida Pharmaceutical Co. Ltd.
361,941,Corning,Corning Incorporated Life Sciences - Site Maine
508,1297,Schott,Schott Schweiz AG
1732,2782,Bayer,Bayer Hispania S.L. - Site Langreo
495,1260,PCI Services,PCI Pharma Services US - Site Rockford
2451,3469,Scan-Cargo,Scan-Cargo Internationales Speditionsservice GmbH
1312,2247,Jiangsu Grand Xianle Pharmaceutical,"Jiangsu Grand Xianle Pharmaceutical Co.,Ltd."
1639,2641,Adeep Life Sciences,Adeep Life Sciences Pvt. Ltd.
1268,2183,Herbrand PharmaChemicals,Herbrand Pharmachemicals GmbH
1220,2151,GVK Biosciences Private,GVK Biosciences Private Ltd.
2490,3686,GP Pharm,GP Pharm
1585,2606,Synoptis Industrial,Synoptis Industrial Sp. z o.o.
527,1326,Stepan Company,Stepan - Site Maywood
1636,2638,Sunjin Beauty Science,"Sunjin Beauty Science Co., LTD"
2306,3466,SAVA Healthcare,SAVA Healthcare Limited
456,1167,Mayr-Melnhof Packaging,MM Packaging USA - Site Pineville
2620,3841,Laiwu Taihe Biochemistry,Laiwu Taihe Biochemistry
1327,2263,Jiangxi Fushine Pharma,"Jiangxi Fushine Pharmaceutical Co., Ltd"
1834,2893,Cosmo Chemical,"Cosmo Chemical Co., Ltd."
182,365,Solvay,Solvay USA Inc. - Site Spartanburg
577,3644,Bähren Pharma,Wilhelm Bähren GmbH & Co. KG - Site Bad Dürkheim
149,3708,SGS Pharma,SGS India Pvt. Ltd.
731,1581,Expansia,Expansia PCAS
1243,2167,HED Etiketten,HED GmbH
1102,2002,Lipomed,Lipomed AG
2609,3830,Etiketa,ETIKETA TISKARNA D.D.
1207,2136,GIHON,GIHON-Laboratorios Químicos SRL
2367,3531,Smiths Medical,"Smiths Medical ASD, Inc."
578,1416,Winpak,"Winpak Control Group, Inc."
482,1230,Eaton Corporation,EATON Filtration BVBA
479,1224,Pharmascience,Pharmascience Inc. - Site Candiac
2310,3473,Franz Schäfer Etiketten,Schäfer-Etiketten GmbH & Co. KG
2189,3345,PS Pharma Service,PS Pharma Service GmbH
360,937,Chr. Olesen,Chr. Olesen ChemPharm GmbH
2670,3904,Pellets Pharma,Pellets Pharma
2671,3905,Ennov,Ennov
1083,1981,Relax Lactulose,Lacsa (Pty) Limited
2676,3916,Tedis Pharma,Tedis Pharma
2672,3910,Alkaloid Skopje,ALKALOID - Ljubljana
775,3912,Sequent Scientific Limited,Sequent Scientific Ltd - Raigad District
1763,2818,Citribel,Citrique Belge S.A
2682,3925,KAISHA Packaging,KAISHA Packaging
1235,3923,Colorcon,Colorcon USA Inc - site Belen
539,1353,Tjoapack,Tjoapack Netherlands B.V.
72,3941,Jubilant Generics,Jubilant Generics - site Haridwar
2695,3942,PALL Life Sciences Holland,PALL Life Sciences Holland
1112,2012,LOTTE Fine Chemical,"Lotte Fine Chemical Co., Ltd"
10,28,Amcor,Amcor Flexibles Montreuil Bellay S.A.S.
153,323,Sanner Group,Sanner GmbH
402,1060,Hayashibara,"Hayashibara Co., Ltd. - Site Okayama I"
2715,3965,Recipharm Pharmaservices Pvt,Recipharm Pharmaservices Pvt
520,3970,SMS Pharmaceuticals,SMS Pharmaceuticals Limited - Unit I - Telengana
497,3985,Qilu Pharmaceutical,Qilu Pharmaceutical (Hainan)
1043,3975,Univar Solutions,Univar - Caerphilly
2732,3995,Anhui Guangxin Agrochemical,Anhui Dongzhi Guangxin Agrochemical
2735,3998,Content Pharma,Tubilux Pharma
361,3993,Corning,Corning - Gosselin
2729,3990,Leicht & Appel,Leicht & Appel
74,168,Curia Global,Curia Italy - Site Origgio
2744,4011,DADA Consultancy,DADA Service
183,367,SpecGx,SpecGX (Mallinckrodt)
464,4013,NGL Fine Chem Limited,NGL Fine Chem - Mumbai
414,1085,International N&H,International N&H Mfg. Ireland - Site Wallingstown
253,4020,Asahi Kasei Corporation,Asahi Kasei - Okayama
119,4021,MM Packaging,MM Packaging - EsonPac Åstorp
2393,3573,Starzengruber,Starzengruber GmbH
2748,4023,Ritzerdruck Marketing,Ritzerdruck Marketing
93,217,Dr. Reddy’s Laboratories,Dr. Reddy’s Laboratories Ltd. - CTO-SEZ Process Unit 01
2751,4028,Biologix FZCO,BIOLOGIX
508,4029,Schott,Schott Pharma Germany - Mainz
2750,4026,Sanico,Sanico
2752,4033,Vidara,Vidara (Indukern)
123,4045,Eurofins,Eurofins IDmyk Limonest
548,4046,Zuellig Pharma,"Zuellig Pharma Korea Ltd - Osan-si, Gyeonggi-do"
580,1418,Wockhardt,Wockhardt Ltd.
1035,1925,Unipharm,Unipharm Ltd. Israel
318,4064,Albéa,Albéa Tubes France
257,4057,Brenntag,Brenntag Schweizerhall
2769,4061,Synthokem Labs Private Limited,Synthokem Labs Private Limited
2774,4071,DEA Lens,DEA LENS PROJECT
2775,4072,INNOV’IA,Innov'ia
2788,4093,HUBEI HUAQIANG,HUBEI HUAQIANG / YICHANG HUAQIANG
134,292,Nortec Quimica,Nortec Quimica S.A.
1798,2856,Inga Labs,Inga Laboratories P. Ltd
176,336,Selvita Services,Selvita Services Sp. z o.o.
255,4100,BASF,BASF Taiwan
2792,4099,Hall Pyke,Hall Pyke
257,4107,Brenntag,Brenntag SA - Site Chassieu
2777,4106,Ferring,Ferring Therapeutics Private Limited
182,363,Solvay,Solvay Quimica S.L.
1637,2639,Supreem Pharmaceuticals,Supreem Pharmaceuticals Mysore Pvt. Ltd
10,23,Amcor,Amcor Flexibles Selestat SAS
527,4121,Stepan Company,Stepan Europe
264,4111,DSV,DSV Air & Sea Germany GmbH - Site Bremen
2796,4109,MagnaPharm,MagnaPharm Marketing & Sales Romania SRL
1724,4115,Arxada,Arxada Services AG
276,4114,Rommelag,Holopack Verpackungstechnik Gmbh
1744,2798,Carolina Components Group,Carolina Components Group - Site Durham
256,4136,Becton Dickinson,Becton Dickinson - Site - Le-Pont-de-Claix
2807,4135,Herbarom,Laboratoires Pharmaceutiques Rodael
2805,4130,AtomVie,AtomVie Global Radiopharma
2322,4134,SNJ Labs,SNJ Lifecare Private Limited (Spentica Life Science)
2295,4128,Kühne + Nagel,Kühne + Nagel - Hamburg
2803,4124,Coriolis Pharma,Coriolis Pharma Biopharmaceutical Research & Development
2802,4123,Nagarro,Nagarro
1743,2797,Barnhardt Manufacturing Company,Carolina Absorbent Cotton Co. - Site Charlotte
534,1344,Aenova Holding,Temmler Germany Pharma GmbH
463,2991,NextPharma,Pharbil Waltrop GmbH
74,167,Curia Global,Curia Italy - Site Rozzano
31,83,Bioindustria Laboratorio Italiano Medicinali,Bioindustria Laboratorio Italiano Medicinali S.P.A. (Api Site)
168,321,Salinen Austria,Salinen Austria AG
2164,3285,Pioneer Agro Industries,Pioneer Agro Industries Pvt Ltd
344,905,Cebiphar,Cebiphar SAS - Site Fondettes
1371,2309,Ningxia Taiyicin Biotech,"Ningxia Taiyicin Biotech Co., Ltd"
70,1114,K+S AG,K+S Minerals and Agriculture GmbH - Site Rheinberg
2103,3293,Neotron,Neotron SpA
68,1088,Interquim,Interquim S.A. de C.V. - Site Cuautitlan Izcalli
154,310,PolyPeptide,PolyPeptide Laboratories AB
466,1197,Nouryon Chemicals,Nouryon Chemicals Mexico S.A. de C.V. - Site Los Reyes La Paz
725,1575,EvidentIQ,EvidentIQ Germany GmbH
2496,3704,SafriCanna,SafriCanna Centurion
18,2770,Artesan Pharma,Artesan Pharma GmbH & Co. KG
2812,4139,Cangzhou Pure Science,Cangzhou Pure Science
2813,4140,Dietopack,Dietopack
2820,4147,Goodwill Pharma,Goodwill Pharma
252,4149,Aurobindo Pharma Limited,Apitoria Pharma Private Limited - Unit V - Telangana
2827,4158,Laboratoire POLIDIS,Laboratoire POLIDIS
2822,4153,NIRANJAN LABORATORY,NIRANJAN LABORATORY
34,86,Bormioli Pharma,Bormioli Pharma S.P.A.  - Site Bergantino
55,133,CKD Bio,CKD Bio Corporation
968,1840,Azenta Life Sciences,Azenta Life Sciences US - Site Indianapolis
421,4183,JRS Pharma,JRS PHARMA GmbH & Co. KG
2835,4175,TBD - Biodiscovery OÜ,TBD - Biodiscovery OÜ
1026,1912,Ueno Corporation,"Ueno Fine Chemicals Industry, Ltd"
2845,4191,Balchem,Balchem Italia
385,4190,FAES Farma,Faes Farma Derio
2841,4186,Biosynex,Biosynex
2849,4199,Venkar Chemicals,Venkar Chemicals - Site Telengana
2852,4203,5N Plus,5N Plus Lübeck
120,247,Moehs,Moehs Catalana S.L
259,607,Catalent,Catalent Micron Technologies UK
2868,4237,Imap Saic,Imap Saic
2669,4235,Palladio Group,Palladio Group Pontedera
2867,4236,Bhagwati Organics,Bhagwati Organics
278,4215,Synergy Health,Synergy Health - Swindon
1513,4211,WuXi AppTec,"Shanghai SynTheAll Pharmaceutical Co., Ltd."
2870,4239,Personal Care Concepts,Personal Care Concepts BV
2856,4212,AMS Advanced Medical Services,AMS Advanced Medical Services
1702,4250,Ansell,Ansell Nitritex Limited
1043,4244,Univar Solutions,Univar Solutions - Site Manchester
2871,4241,Biochimex,Biochimex
2880,4259,Sinbiotik,Sinbiotik
390,4262,Thermo Fisher Scientific,Thermo Fisher Scientific - Grand Island
2033,4258,Jungbunzlauer,Jungbunzlauer Canada Inc.
255,4256,BASF,BASF A/S - Sandefjord
197,4272,Gerresheimer,Gerresheimer Moulded Glass GmbH
3,4280,ACG,NOVA NORDEPLAST INDÚSTRIA E COMÉRCIO PLÁSTICOS LTDA (ACG Films &Foils do Brasil)
268,4269,West Pharmaceutical Services,West Pharmaceutical Services France S.A.
632,4304,Akums Lifesciences,"Akums Lifescience Ltd. - Plant 1, 2, 3, 4"
2900,4302,BCD Chemie GmbH,BCD Chemie GmbH
2891,4291,Shanghai STA Pharmaceutical Product,Shanghai STA Pharmaceutical
259,4297,Catalent,"Almac Clinical Services, Ltd (UK)"
2904,4310,LGI group - ITG Air & Sea,ITG Air
2889,4288,ALLWEX Food Trading,ALLWEX Food Trading GmbH
2892,4285,ATEC Germany,ATEC
2901,4301,AV Pound,A.V.POUND CO. LIMITED T/ A MEDEX
2305,4294,Saurav Chems,"Saurav Chemicals Ltd - Derabassi, Punjab"
2893,4286,Contec,CONTEC
2895,4290,"Viwit Pharmaceuticals Co.,Ltd. 威智医药","Viwit Pharmaceuticals Co.,Ltd. 威智医药"
2908,4313,HUNAN LIJIE BIOCHEMICAL,HUNAN LIJIE BIOCHEMICAL
2917,4324,YUYAO HONGBANG PACKAGING CO,YUYAO HONGBANG PACKAGING CO
2910,4315,Hangzhou Deli Chemical Co.,Hangzhou Deli Chemical Co.
2916,4322,B. Braun Melsungen AG,B. Braun Melsungen AG
