qf_supplier_id,qf_supplier_site_id,qf_supplier_name,qf_supplier_site_name,qf_supplier_site_valid_audit_count,qf_supplier_site_has_valid_audit,qf_supplier_site_audited_quality_types,qf_supplier_site_first_audit_booked,qf_supplier_site_last_expiration,qf_supplier_site_audited_requested_api,qf_supplier_site_audited_requested_product,qf_is_audit_valid
1593,2594,MPA Technical Devices,MPA Technical Devices SRL,1,true,ISO_9001,2023-06-13,2026-11-13,,"8395-21 - bosch filling needles ø2.5x2.1,9069-22 - buffer tank 6l complete with 2 level probes kit 2 supports and rings,9070-22 - clamp manifold dn 8 head,9071-22 - choke ø1.1,8202-21 - peek nut m16x1 hole ø5.2,9252-23 - peek nut m16x1 ø6.5,6262-17 - bosch washing needles ø3x2l=105,9069c-22 + 9269-23 - kit 2 level probes ss aisi 316l engraving prem,9069e-22+9069f-22+9069g-22 - kit 2 probe holders + 2 rings,9262-23 - bosch connection ø3.2,8891-22 - bosch nut m16x1 ø6.2,9264-23 - double ss nipple aisi 316l,9290-23 - chokes ø 0.5 prem engravings,7713-20 - bosch washing needle d.3x2 l.70-ago (um: pz),8200-21 - nut bosch -ghiera bosch (um: pz),8201-21 - nut bosch-ghiera bosch (um: pz),8203-21 - b+s filling needle - ago b+s (um: pz),: 8394-21 - intermediate connector restriction d.0,7 (um: pz),8396-21 - intermediate connector restriction d.0,9 (um: pz),8616-22 - filling needle 1,5x1,1 l.170.5-ago riemp (um: pz),: 8648-22 - sensors bush kit-kit boccola sensori,: 8685-22 - bosch set up needle x 8616-22-ago bosch,8826-22 - cuves tampon 2lt-serbatoio tampone,8827-22 - b+s washing needle 2x1,6-ago lavaggio,8894-22 - bosch filling needle,ago d.3.5x3 l.170,5,: 9074-22 - bosch filling needle,ago bosch d.4x3,5,: 9075-22 - bosch filling needle,ago bosch d.3,5x2,5",true
1594,2593,Mosselman,Mosselman S.A.,,,,,,,span 60,false
1594,2593,Mosselman,Mosselman S.A.,,,,,,,"cetyl alcohol, stearic acid, octyldodecanol, stearyl alcohol, peg 400 ep",false
1594,2593,Mosselman,Mosselman S.A.,,,,,,,palmitic acid,false
1595,2592,Montebello Packaging,Montebello Packaging - Site Kentucky,2,true,GMP_PACKAGING,2021-04-21,2027-09-19,,aluminium tubes,true
1595,2592,Montebello Packaging,Montebello Packaging - Site Kentucky,2,true,GMP_PACKAGING,2021-04-21,2027-09-19,,fluoroplex aluminum tubes,false
1595,2592,Montebello Packaging,Montebello Packaging - Site Kentucky,2,true,GMP_PACKAGING,2021-04-21,2027-09-19,,milatuzumab,false
1595,4015,Montebello Packaging,Montebello Packaging - Site Quebec,1,true,GMP_PACKAGING,2025-03-10,2028-04-11,,laminated tubes,true
1595,4151,Montebello Packaging,Montebello - Site Harrisonburgh,,,,,,,aluminium tubes,false
1596,2591,Montage Chemicals,Montage Chemicals Pvt. Ltd,1,true,GMP_API,2024-03-19,2027-06-06,,allantoin,true
1597,2590,MONIPOL,MONIPOL Polska Sp. z o.o.,1,true,GCP_CLINICAL,2023-11-21,2027-02-13,,gcp clinincal studies,true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,herbal api (liquid extracts),true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,calendula liquid extract,true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,see product list in documents section,true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,thijm vloeibaar extract (möller),false
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,herbal apis (dry extracts),true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,"extractum thymi fluid. 1 : 2-3, campherspiritus",true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,herbal apis (liquid extracts),true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,"fluid extract of ribwort plantain leaves (1:1), extractant: ethanol 20% (m/m) internal; arnica tincture ph. eur. (dev 1:10, ethanol 70% (v/v))",true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,thymian extract fluid,true
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,api extrakt curcurbitae,false
1598,2589,Möller Pharma,Moeller Pharma GmbH & Co. KG,2,true,GMP_API,2021-02-26,2027-06-18,,"ribwort syrup (am/ 270040/ 0007034),zuber plantaginis fluid 0,5 % ka.sorb (nem/ 270185/ 0007607),sage tincture (am/ 270139/ 0007139),thyme fluid extract (am/ 270140/ 0007111), echinacea purpurea herbs (am/ 270131/ 0007507), valerian tincture (am/ 310139/ 0007279),camomile concentrate (am/ 310011/0007120)",true
1599,2588,Modulpac,Modulpac AB,1,true,GMP_PACKAGING,2023-01-18,2026-03-08,,screw cap,true
1600,2586,MKT Lewin Industries,MKT Lewin Industries GmbH,1,true,GMP_MED_DEV,2022-11-02,2026-01-24,,eucabal inhalator,true
1601,2584,MITAmbiente,MITAmbiente S.r.l.,1,true,GDP_DISTRIBUTION,2022-02-02,2025-06-01,,transporting the radioactive drug 177lu-solucin from the manufacturing site to the hospitals,true
1602,2583,Mirax BioPharma,MiraxBioPharma AO,1,true,GMP_FDF,2020-09-07,2023-09-17,,"indinol forto, capsules; fs indinol, fs epigallat, fs promisan, fs indigal, fs indigalplus",true
1602,2583,Mirax BioPharma,MiraxBioPharma AO,1,true,GMP_FDF,2020-09-07,2023-09-17,,fdf and api,false
1602,2583,Mirax BioPharma,MiraxBioPharma AO,1,true,GMP_FDF,2020-09-07,2023-09-17,,"indinol forto (capsules 200mg, fdf)",false
1602,2583,Mirax BioPharma,MiraxBioPharma AO,1,true,GMP_FDF,2020-09-07,2023-09-17,,"intrinol,epigallocatechin,diindolylmethane",false
1603,2582,Mipharm,Mipharm S.p.A.,2,true,GMP_FDF,2022-03-30,2028-06-17,,extended-release tablets (aic ofuxal),false
1603,2582,Mipharm,Mipharm S.p.A.,2,true,GMP_FDF,2022-03-30,2028-06-17,,aquacort nasal spray,true
1603,2582,Mipharm,Mipharm S.p.A.,2,true,GMP_FDF,2022-03-30,2028-06-17,,nasal spray,false
1603,2582,Mipharm,Mipharm S.p.A.,2,true,GMP_FDF,2022-03-30,2028-06-17,,acetylcysteine ​​200 mg - powder for oral solution (sachets) carbocisteine ​​2.7 g - granules for oral solution (sachets),false
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,microcrystalline cellulose 591,false
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,"croscarmellose sodium, cellulose, microcrystalline",false
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,cellulose microcrystalline (comprecel) and croscarmellose sodium (disolcel),true
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,microcrystaline cellulose 112,true
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,"mcc m200,mcc 101,microcrystalline cellulose,mcc 102,sodium croscarmelose",false
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,sodic croscarmellose; microcrystalline; cellulose; avicel ph 112; avicel ph 101,false
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,"prodeconium
 bromide",false
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,croscarmellose sodium,false
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,croscarmellose sodium;  microcrystalline cellulose : type m101d+ and m102d+.,true
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,microcristalline cellulose and carboxymethylcellulose sodium (neocel),true
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,"mcc, croscarmellose sodium",true
1604,2581,Mingtai Chemical,"Mingtai Chemical Co., Ltd.",1,true,GMP_EXCIPIENTS,2023-12-14,2027-03-27,,croscarmellose sodium;microcrystalline cellulose;microcrystalline cellulose ph-101,true
1605,2580,Minascent,Minascent Technologies GmbH,2,true,"GMP_API, ISO_9001",2020-10-07,2027-06-12,,thiopivalic acid,true
1606,2579,Millennium Chemi Pharma,Millennium Chemi Pharma Pvt. Ltd. - Site Mysore,,,,,,,intermediate flurbiprofen,false
1607,2578,Militzer & Münch,Militzer & Munch Bordeaux,1,true,GDP_DISTRIBUTION,2023-03-03,2026-03-29,,transportation of pharmaceutical products,true
1608,2576,Milan Laboratories,Milan Laboratories Pvt. Ltd. - Site Panvel,1,true,GMP_FDF,2024-07-01,2027-09-03,,"suspension, tablets, capsules",true
1608,2577,Milan Laboratories,Milan Laboratories Pvt. Ltd. - Site Maharashtra,1,true,GMP_FDF,2023-08-08,2026-11-06,,"amoxicillin forte sugar-free 250 mg/5 ml focus care, powder for oral suspension",true
1609,2575,mikle-pharm,mikle-pharm GmbH,1,true,GMP_FDF,2023-05-17,2026-06-29,,"subcontractor euqp batchrelease;oestro-gynaedron, vagi-metro, mediaven, etofenamate medicated plaster",true
1610,2574,Microsin,Microsin Romania Srl,1,true,GMP_API,2024-04-17,2027-05-13,,piracetam,true
1610,2574,Microsin,Microsin Romania Srl,1,true,GMP_API,2024-04-17,2027-05-13,,actinoquinol,true
1610,2574,Microsin,Microsin Romania Srl,1,true,GMP_API,2024-04-17,2027-05-13,,magnesium-dl-aspartat-4-hydrat und kalium-dl-aspartat-hemihydrat,false
1610,2574,Microsin,Microsin Romania Srl,1,true,GMP_API,2024-04-17,2027-05-13,,für api: potassium hydrogenaspartate hemihydrate-racemic & magnesium aspartate tetrahydrate-racemic,false
1610,2574,Microsin,Microsin Romania Srl,1,true,GMP_API,2024-04-17,2027-05-13,,mg-dl-hydrogenaspartat 4h2o,true
1610,2574,Microsin,Microsin Romania Srl,1,true,GMP_API,2024-04-17,2027-05-13,,zincorotate x 2 h2o,true
1610,2574,Microsin,Microsin Romania Srl,1,true,GMP_API,2024-04-17,2027-05-13,,phenprocoumon (dac),true
1611,2573,Micronova Manufacturing,"Micronova Manufacturing, Inc.",1,true,ISO_9001,2023-01-20,2026-04-06,,systematic approach: liners & pens,true
1611,2573,Micronova Manufacturing,"Micronova Manufacturing, Inc.",1,true,ISO_9001,2023-01-20,2026-04-06,,irradiated tape,true
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,micronization of fluocinolone acetonide,true
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,micronization process for: fludrocortisona and fluocinolone acetonide,false
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,micronization of melatonin,true
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,micronization of fludrocortisone acetate,true
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,"desogestrel,triamcinolone,dienogest,chlormadinonacetat,levonorgestrel,clotrimazole,mometason furoate anhydrous,triamcinolonacetonid,sterile,micronized",false
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,fluocinolone acetonide,false
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,micronization process for:  fludrocortisona and fluocinolone acetonide ,true
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,fluocinolone acetonide micronization site,true
1612,2571,Microchem,Microchem S.R.L.,1,true,GMP_API,2023-05-18,2026-10-26,,bisacodyl,true
1613,2569,Microbiologics,"Microbiologics, Inc.",1,true,GMP_MED_DEV,2023-01-25,2026-02-28,,"309-40-c62210 geobacillus stearothermophilus derived from atcc® 7953™ 309-40-c62593, geobacillus stearothermophilus derived from atcc® 7953™-ez-accu shot™",true
1613,2569,Microbiologics,"Microbiologics, Inc.",1,true,GMP_MED_DEV,2023-01-25,2026-02-28,,reference strains,true
1614,2567,Mibe,mibe GmbH Arzneimittel,1,true,GMP_FDF,2023-04-12,2026-04-26,,"gmp compliance audit on manufacturing, testing, release related to budapp cartridge product and relevant qms.",true
1615,2565,MFORM Medizintechnik,MFORM GmbH & Co. KG,1,true,GMP_MED_DEV,2021-06-22,2024-11-10,,din en iso 13485 - med devices  f1305 (110-002-958) two piece male luer lock  f0353 (110-002-961) non ventilated male luer cap  f1304 (110-009-348) two piece male luer lock red  f1031 (110-011-528) mll connector yellow for hose 5.5 mm,true
1616,2564,MEWA Textil-Service,MEWA Textil-Service AG & Co. Deutschland OHG,1,true,ISO_9001,2023-02-17,2026-03-21,,cleaning / clothing,true
1617,2563,Mettler-Toledo,Mettler Toledo GmbH,1,true,ISO_9001,2025-03-25,2028-07-24,,"calibration service provider  pipettes, ph probes and exchange units",true
1617,2563,Mettler-Toledo,Mettler Toledo GmbH,1,true,ISO_9001,2025-03-25,2028-07-24,,"""supplier and manufacturer for gamp4-software labx, therefore cat. 2 distribution of balances and other laboratory equipments. mettler toledo (de) is approved for calibration pipettes. calibration and maintenance of balances and pipettes sp2 t: repair of balance 5105;  repair of balance isolator nff;  repair of balance sn: b634906539 isolator l&l;  cable for conversion of second display weighing isolator l&l;  calibration scale range isolator nff;  calibration scale isolator;  mettler maintenance service plan 200, 300, 400;  protective sleeves for ph electrode nfl;  maintenance and calibration of production scales qc: weights for recalibration adapter vial 16.5x25 mm set dosing head qh002-cnmw set conductivitx std solution 5µs/cm maintenance spectrometer microbalance calibration pipettes balance connection refractometer excellence r4 + quali quartz cuvette uv vis quantos + autosampler + qualöi pipettes 10 µl, 20 µl, 1000 µl conductivity stand. sol. 84 µs/cm intermediate bottom balance cuvette holder, cuvette quartz glass 50 mm rainim pipette tips 10 µl, 1000 µl, 0.5-12 ml method development labx uv vis ph meter electrode lf measuring cell ph buffer solution 7.0, art. no.: 51350020;  ph buffer solution 2.0, art. no.: 51350016 p: printer paper for weighing printouts art.nr. 11600388;  ph combination electrode inpro3253/120/pt1000, art. 52002567;  ph electrode inpro3100iud/120;  pipette calibration sp2 (customer number 301029517);  balances - maintenance/repair with dakks certificate mns, invoice already available: 707804541  eng:  calibration of balance;  connection of second display of new isolator;  calibration and maintenance of balance production by mettler toledo;  repair and conversion/connection of new isolator mns;  calibration of production scales from 2017;  minweigh appendix to dakks certificate;  repair of scale isolator l&l;  spare parts for ind690 terminal mettler toledo scales""""""",false
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,"bilastine,bempedoic acid",true
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,"silodosin, bilastina",true
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,vonoprazan fumarate,true
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,bempedoic acid,true
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,dimetindene,true
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,"selenious acid, cupric sulfate, managanese sulfate, zinc sulfate, cupric chloride, zinc chloride",false
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,, dimetindene ,true
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,pantaprazole,false
1618,2562,Metrochem,Metrochem Api Pvt Limited,2,true,GMP_API,2022-07-01,2028-07-16,,bilastine,true
1619,2561,Metalchimica Group,Metalchimica S.R.L.,1,true,GMP_PACKAGING,2024-04-03,2027-05-14,,plastic bottles,true
1620,2560,Mesa Laboratories,Mesa Laboratories - Site Bozeman,1,true,GMP_MED_DEV,2023-12-11,2027-02-20,,bioindicators (sa/6; ap-vh202-sc-s12980/6; 35.hmv-091; sgms/6; ezs/6; kcd-404),true
1620,2560,Mesa Laboratories,Mesa Laboratories - Site Bozeman,1,true,GMP_MED_DEV,2023-12-11,2027-02-20,,biological indicators for qualification and requalification of systems for sterilizing equipment or materials,true
1620,2560,Mesa Laboratories,Mesa Laboratories - Site Bozeman,1,true,GMP_MED_DEV,2023-12-11,2027-02-20,,- eztest biological indicators(ezs/6)     - magna amp biological indicator(ma/6)  - apex biological indicator for gaseous hydrogen peroxide(sbc-327),true
1620,2560,Mesa Laboratories,Mesa Laboratories - Site Bozeman,1,true,GMP_MED_DEV,2023-12-11,2027-02-20,,"prodeconium
 bromide,bufexamac",false
1620,2560,Mesa Laboratories,Mesa Laboratories - Site Bozeman,1,true,GMP_MED_DEV,2023-12-11,2027-02-20,,biological indicator (hmv-091; sa/6),true
1620,2560,Mesa Laboratories,Mesa Laboratories - Site Bozeman,1,true,GMP_MED_DEV,2023-12-11,2027-02-20,,bioindicators (hmv-091; sgms/6),true
1620,4125,Mesa Laboratories,Mesa Germany,,,,,,,steri-record spore disc b-v-st-dis-sp-10-6” code : 332-615-617,false
1621,2559,Merz Pharma,Merz Pharma GmbH,1,true,GVP_COVIGILANCE,2025-02-20,2028-05-19,,mariendistel kapseln,true
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,chlorthalidone micronized,true
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,"azaperone for veterinary use, closantel base",true
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,nitrofural - furacine,true
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,clortalidona,true
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,"nitrofural (furacine),closantel base,azaperone,chlortalidone,clomiphene citrate",false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,clomiphene citrate,true
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,closantel base,false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,ronidazole - bpv,false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,quetiapine fumarate,false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,"closantel,closantel sodium",false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,chlortalidone,false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,ronidazole,false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,nitrofurazone,false
1622,2558,Menadiona,"Menadiona, S.L.",1,true,GMP_API,2020-01-28,2023-09-16,,"vikasol (menadione sodium bisulfite),chlorthalidone",false
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,levosimendan,true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,salbutamol sulfate,true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,tigecycline; montelukast sodium,false
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,scope extension (site systematic approach),true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,terbutaline sulphate,true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,"indacaterol maleate, glycopyrronium bromide",true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,"terbutaline sulphate, levosimendan, tigecycline",true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,terbutaline sulfate,true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,"salmeterol xinafoate, salmeterol xinafoate (micronized), montelukast sodium",true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,montelukast sodium ep,true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,montelukast sodium and tigecycline,true
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,rosuvastatin,false
1623,2557,Melody Healthcare,Melody Healthcare Pvt. Ltd.,3,true,GMP_API,2021-04-06,2028-01-07,,tigecycline ,true
1624,2556,Melinta Therapeutics,Melinta Therapeutics LLC - Site New Jersey,1,true,GCP_CLINICAL,2024-09-20,2028-01-27,,self inspection : melinta clinical processes,true
1625,2554,Meito Sangyo,"Meito Sangyo Co., Ltd.",1,true,GMP_API,2023-02-09,2026-03-22,,"ferucarbotran,re-audit 2027",false
1625,2554,Meito Sangyo,"Meito Sangyo Co., Ltd.",1,true,GMP_API,2023-02-09,2026-03-22,,ferucarbotran,true
1626,2553,Mehta,Mehta API Pvt. Ltd.,1,true,GMP_API,2024-12-03,2028-01-11,,"azithromycin (for capsules), azithromycin (for suspension)",true
1626,2553,Mehta,Mehta API Pvt. Ltd.,1,true,GMP_API,2024-12-03,2028-01-11,,tolfenamic acid,false
1627,2551,Medswana,Medswana Pty Ltd,1,true,GVP_COVIGILANCE,2024-03-01,2027-04-23,,pv audit,true
1628,2550,Medopharm Private,Medopharm Private Limited,1,true,GMP_FDF,2024-03-08,2027-03-27,,gmp system audit (tablets manufacturing),true
1628,2550,Medopharm Private,Medopharm Private Limited,1,true,GMP_FDF,2024-03-08,2027-03-27,,all dosage forms,false
1629,2549,Medistyl-Pharma,Medistyl SPOL,1,true,GVP_COVIGILANCE,2024-12-02,2027-12-17,,local literature surveillance,true
1630,2548,Medison Pharma,Medison Pharma Limited,1,true,GVP_COVIGILANCE,2021-12-07,2024-12-13,,rrd third party pharmacovigilance audit,true
1631,2547,Mediplus,Mediplus S.R.L,1,true,GDP_DISTRIBUTION,2023-06-01,2026-10-19,,distribution center,true
1632,3033,Medipha Santé,Medipha Santé SAS,1,true,GVP_COVIGILANCE,2024-09-27,2027-11-26,,pharmacovigilance services,true
1633,2572,Micromun Greifswald,MICROMUN Privates Institut für Mikrobiologische Forschung GmbH,1,true,GMP_LABORATORY,2022-05-17,2025-10-27,,"influenza mother tincture, brucella melitensis",true
1634,2614,TAJ Foods,TAJ Foods Pvt Ltd,1,true,OTHER,2022-02-17,2025-05-14,,"organic dates: whole, pitted & chopped with rice flour (brc + questionnaire)",true
1635,2637,DIC Corp,Sun Chemical Co. Ltd,1,true,GMP_API,2023-02-10,2026-10-12,,sodium d- pantothenate,true
1636,2638,Sunjin Beauty Science,"Sunjin Beauty Science Co., LTD",1,true,GMP_API,2023-04-06,2026-07-21,,gr-td1,true
1637,2639,Supreem Pharmaceuticals,Supreem Pharmaceuticals Mysore Pvt. Ltd,1,true,GMP_API,2023-11-27,2027-02-10,,cholecalciferol,true
1638,2640,Survival Technologies,Survival Technologies Private Limited,1,true,GMP_STARTING_MATERIALS,2021-06-08,2024-11-18,,s-trioxane,true
1638,2640,Survival Technologies,Survival Technologies Private Limited,1,true,GMP_STARTING_MATERIALS,2021-06-08,2024-11-18,,2 hydroxypiridine (cas nr 142-08-5),true
